review,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
good location walking distance many beautiful sceneries lake chruch eth also reach sbb train station foot however cant find disposable slippers touch floor bathing,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285
location conveniently located far rail station pleasant helpful clean comfortable breakfasts plentiful delicious service outstanding would highly recommend travelers,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0.07142857142857142
nights start pleasantly surprised central location given relatively cheap price friendly breakfast nice clean also offered free wifi hubs guests use brilliant downfall sto street lastnight saturday loud,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.0,0.0,0.2,0.2
great value money noelle incredibly helpful receptionist assisting every need even came us help find parking area deserves big promotion,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,
im traveling often zrich business always choose ideally located clean highlight however stuff always friendly happy help,0.0,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182
perfectly situated us wanting close train station included breakfast delicious including great breads cheeses egg quite small worked fine one however overlooked walking street noise revelers kept us kidding accomodating,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,
colleagues always feel good hands ideal city trips business trips far main station large enough european although standard everything need offers breakfast everything heart desires yoghurt scrambled eggs people dont swiss sim card free mobile modems surfing go nice good offer,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857
best zrich good breakfast nice kind personal zrich alwaysa vistit ist best location best everything need also nice check restaurant,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
really nice center zrich perfect location many restaurants bars breakfast really tasty stuff really clean would really recommend everybody wants center zrich,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.25,0.125
center breakfast good clean stuff friendly really recommended everybody want near many restaurants bars nice,0.0,0.0,0.0,0.25,0.08333333333333333,0.25,0.0,0.0,0.0,0.25,0.16666666666666666
small top building enough electrical outlets good breakfast faced roadway lots cafes noisy walk shower shower curtain okay probably would elsewhere really small,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.0,0.0,0.08333333333333333,0.16666666666666666
weeks days quarantine positive covid test first location establishment fantastic short mean short walking distance train station central tram stop take direct tram airport central surrounded quaint shops wonderful art gallery well tourist attractions walking distance friendly efficient knowledgeable breakfast good included quarantine went extra mile provide us everything need promptly included delivered meals stationary printing facilities quarantine rules strictly observed,0.0625,0.0,0.0,0.125,0.125,0.25,0.0625,0.0625,0.0,0.1875,0.125
several times trip found bit worthwhile searching perfect easy walk hauptbahnhof main train station even ski gear excellent location altstadt old city lots shops excellent restaurants surround modern cool lighting spotlessly clean mini safe well stocked fridge included water juices beer peanuts believe free unless request restocking many places offer friendly helpful course speak english beds comfortable large selection english tv,0.0,0.0,0.0,0.2916666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.2916666666666667,0.08333333333333333
clean well located one main streets lots restaurants steps away min walk train station inconvenient small street busy dont choose looking piece quiet,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,
hotelnin centrumnof ver good main station minutes ago best breakfeastvist good withva prosecco ist beautiful receptins wimanman verd friendly helpful,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.0,0.0,0.0,0.23529411764705882,0.17647058823529413
location perfect travelers want sightsee blocks train station around corner tram stop middle old town food outside door well shopping small much like europe comfortable clean thing would change toilet paper like cardboard bring roll wonderful,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.1,0.2,0.1
loved location perfect walking distance bars cafes restaurants trams right centre old town clean bedrooms breakfast included really friendly helpful really enjoyed would definitely recommend thank,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285
recently spent two nights cozy came right airport wasnt bad walk considering drag heavy luggage train station typical cozy european sized breakfast good convenient gentleman front desk friendly helpful smiling attempt speak swiss german lol shower water nice hot perfect long exhausting overnight flight recommend,0.05,0.1,0.0,0.15,0.05,0.2,0.05,0.05,0.05,0.15,0.15
great option youre looking minute walk one block limmat river minute walk train station pretty small beds ceiling kind atticstyle slant beds tv nice sizedcloset okaysized bathroom shower toilet sink windows face buildings great views internet pretty good also enjoyed breakfast options morning coffee via awesome coffee machine eggs meats yogurts breads fruits best part super nice helpful helped us mail postcard family usa also gave us directions train,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.0,0.21428571428571427,0.21428571428571427
loved nice helpful beautiful large enough excellent breakfast buffet alone almost worth definitely coming back,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,
convenient location old town despite fact unpleasant block would say main highlight ok small clean problem important issues parking blocks form key pick updrop process convenient noise kind streap club around corner club music loud long wifi dont count weak signal blind spots breakfast inside table services hours hs arrives hs breakfast closed went reception complain answer inside information,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
beautiful good location breakfast wonderful view nice personal every time come business free coffee tea day good,0.0,0.0,0.0,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.0,0.0,0.0,0.23529411764705882,0.11764705882352941
like staying midrange hotels centrally located close interesting places wander around perfect helpful pleasant reception perfectly comfortable small dont need larger clean simply designed breakfast wonderful much better expected wed definitely,0.0,0.0,0.0,0.25,0.1,0.25,0.05,0.0,0.05,0.2,0.1
excellent short minute walk train station helpful attentive moment arrived pm reception closed able get guests coming found envelope name desk keys wifi information next morning completing registration included breakfast thought reservation also wanted extend day extremely accommodating overall nice good location excellent thank,0.0,0.0,0.0,0.2857142857142857,0.07142857142857142,0.35714285714285715,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142
right old town perfect location everything walking distance check super fast efficient free coffee reception area came handy check great clean modern facing towards niederdorf strasse left window open noise swiss breakfast morning everything fresh really loved thank great stayill back soon,0.0,0.0,0.0,0.2727272727272727,0.0,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182
grand time staying clean spacious main differentiator people domini welcomed us start made sure got everything needed domini provided great recommendations eat places visit even made reservation birthday dinner location superb quiet side everything walk away supermarket beside convenient,0.0,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.14285714285714285,
rented day place store bags catch sleep red eye receptionist katarina helpful bit expensive really everything could want day even gave us mobile hotspot day also well cleaned,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
highly recommended place ayman gave us super warm welcome always around questions clean cosy location center town definitely fav address,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
really liked polite stuff got beautiful view waiting time less min think next time visit swiss definitely thank,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,
thank especially marco kind perfect central right niederdorfstrasse parking available offered us also three tickets zoo free charge,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
really recommendable located old town minutes sights train station really excellent every time friendly,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285
pleased checkin experience made marc excellent im looking forward next march may hopefully situation normalised,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,
came tiring travel laura accommodating kind made sure get comfortable explained everything needed know efficiently great,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
nice service clean felt like im home service kind friendly next time location perfect first time,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285
super friendly reception perfect service clean comfortable also breakfast delicious really enjoyed highly recommend great,0.0,0.0,0.0,0.23076923076923078,0.0,0.38461538461538464,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385
best place especially short time stops second time cant wait next time got big modern clean double bed though alone thanks receptionist great job choosing best,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
thank much good mood caring help employee marc service pleasant thank personally thank staffrooms comfortable shops close city views stunning rainy days annoying lol true thanks one time everythink,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.0,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285
well placed old city walking distance station friendly welcome clean nice reception clerks always smiling great breakfast tale away covid restrictions delicious,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.3,0.1
excellent emplacement heart city center cosy bathroom perfectly clean excellent friendly flexible perfect weekend tourism,0.0,0.0,0.0,0.26666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333
pleasure fantastic excellent location big comfortable bed moment arrive courtous friendly clean spacious modern comfy beds well situated visiting major attractions zrich also near train station well restaurants pubs really highly recommended especially cities like zrich,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.2
kind young helpful clean would recommend everyone special prais marc sehr nettes und junges personal die zimmern sind sehr sauber und wrde es jeden empfehlen besonderen lob netten marc,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.0,0.3,0.1
staying several times year appreciate warm atmosphere guesthouse always kind helpful location old town zrich couldnt better bathrooms nice modern love,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,
well located old town minute walk central railroad station easy take train airport central station nice modern original construction great helpful nice modest size restaurants around easy walk many sites give portable wifi hotspot,0.0,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
excellent location old town clean well kept friendly small thats expected europe breakfast good nothing special place good price great location,0.0,0.0,0.0,0.19047619047619047,0.09523809523809523,0.2857142857142857,0.047619047619047616,0.0,0.0,0.23809523809523808,0.14285714285714285
daughter arrived morning usa able check immediately friendly efficient helpful directions restaurant suggestions spotless delighted apples chocolates amazing value highly recommend,0.0,0.0,0.0,0.26666666666666666,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.13333333333333333,0.2
problems usually face right heart quiet place almost impossible fullfilled desires modern place lots swissness inside family run specially loved wooden materials used floors reception breakfast area faced backyard totally quiet winter time tree leaves spring time must amazing view loved swiss breakfast home made bircher muesli min walking distance main station min lake right heart old town great come back soon,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142
conveniently located old town short walk railroad station easy get airport cobblestone street little hard rolling luggage may want limmatquai turn muhlegasse backtrack little toward double queen size bed business singles also queen bed double spacious business single nice large bed left little maneuver breakfast good good variety quantity wifi excellent lend mobile wifi hotspot usable throughout switzerland used convenient saved us expense buying sim card paying carrier,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.0,0.0,0.0,0.17647058823529413,0.23529411764705882
modern well appointed standard continental breakfast situated vibrant location front office extremely friendly helpful great conversations generous recommendations handled questions problem solved issues us tremendously well,0.0,0.0,0.0,0.2727272727272727,0.0,0.36363636363636365,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091
comfortable handy short walk niederdorf hauptbahnhof surprisingly large breakfast good friendly found decoration little tired somewhat corporate would liked seen paintingsprints overall minor criticism small migros supermarket right beside handy,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.0,0.0,0.14285714285714285,0.21428571428571427
located right middle old town plenty restaurants bar area went beyond providing services one wanted fondue dinner could find restaurant availability asked recommendation check counter recommended places also called restaurants find one availability breakfast also enjoyable overall highly recommend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
located old towne near tram stop small family owned cobblestone street step outside middle old town shopping dining street location excellent small might expect perfectly clean modern rated star nice conveniences need fast wifi safe comfy bed bath ok size others noted nice patient helpful look forward next,0.0,0.0,0.0,0.23529411764705882,0.0,0.35294117647058826,0.11764705882352941,0.0,0.0,0.23529411764705882,0.058823529411764705
great location great great big thanks smiley helpful laura reception service like makes wonderful time always happy come back,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091
cousin wonderful easy get airport took train walk minutes arrived front desk attendant let us know free wifi hot spots could check small comfortable clean breakfast amazing best part location easy walk everything located additionally christmas markets walked front door smelled yummy treats made nice enough hold bags free day left could explore city bit without carrying luggage would definitely recommend,0.0,0.125,0.0,0.25,0.0,0.25,0.125,0.0,0.0,0.125,0.125
awesome place times already last visit princess laura welcomed us warmly gave awesome recommendations local bar stuff dont forget get tips hidden gems city,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
nice cozy perfect location exceptional friendly efficient special thank incredible mrs sani multitask lady kind receptionist domeni,0.0,0.0,0.0,0.23076923076923078,0.0,0.3076923076923077,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078
clean great location friendly comfortable double glass windows keep sleep quiet decent breakfast heart old city near transportation minutes river many locals restaurants everywhere,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111
pros comfortable mattress pillows theres even mini toblerone given deep safe available storing valuables laptops breakfast selection ok start day fresh scrambled everyday great fresh bread selections delicious pastries buns breakfast also selections lactose free milk location middle city nearby many attractions cafes restaurants located old city gives nice vibe environment friendly helpful cons size small quite challenging unpack medium size luggage pax shower area small shower curtain able cover properly caused floor get wet better using shower screen,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.13333333333333333,0.0,0.0,0.26666666666666666,0.13333333333333333
wife nights sept th perfect location exploring swiss hb station train access anywhere easily walkable happening street lots authentic restaurants nice good clean spacious kettle provided request breakfast good complimentary front desk helpful gave good suggestions us defenitely recommend place,0.0,0.0,0.0,0.2413793103448276,0.10344827586206896,0.27586206896551724,0.0,0.0,0.0,0.2413793103448276,0.13793103448275862
pleasant quiet clean perfect location walk great breakfast included nice front desk helpful recommendation discount rick steves switzerland travel book,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693
located famous niedrdofstrasse street pedestrian zone heart old town minutes walk station luckily first building junction drag bags got taxi small star boutique checkin fast young lady reception helpful gave good tips city th good small could see little bit limmat river lot restaurants bars shops outside main attractions within walking distance breakfast morning quite good friendly service worth staying,0.0,0.0,0.0,0.16129032258064516,0.12903225806451613,0.25806451612903225,0.0967741935483871,0.0,0.0,0.1935483870967742,0.16129032258064516
found convenient everything wanted seevisit onenight visit checkin quick easy woman front desk friendly small big deal us really needed place sleep clean comfortable didnt experience noise issues also week didnt get experience included breakfast flight early excellent location clean facilities wed future visit,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2
located convenient position old town zrich everything walking distance spotlessly clean use small refrigerator welcome addition free bottled water friendly helpful breakfast lovely hot cold selections available perfect place,0.0,0.041666666666666664,0.0,0.20833333333333334,0.041666666666666664,0.25,0.08333333333333333,0.041666666666666664,0.0,0.20833333333333334,0.125
friendly check check assist us travel documents clean small everything advertised breakfast pleasant employee running breakfast friendly helpful,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.0,0.21428571428571427,0.21428571428571427
helpful small clean breakfast good everything within short walk away theres beautiful church nearby food places door step,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.0,0.0,0.2857142857142857,0.07142857142857142
love clean neat view good size husband helpful kind go extra mile gotten good restaurant recommendation also breakfast sumptuous big selection would book comeback,0.0,0.0,0.0,0.2,0.13333333333333333,0.3333333333333333,0.0,0.0,0.0,0.2,0.13333333333333333
really nice place nights upon arrival greeted two lovely reception checked us smoothly anthony door man amazing friendly helpful absolute pleasure speak would,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285
husband wonderful time staying perfect location although small friendly helpful make would recommend friends would,0.0,0.0,0.0,0.25,0.0625,0.25,0.0625,0.0,0.0,0.25,0.125
hard find fault lovely place old town area loud brassy well sound proofed quiet helpful every way nt high city location fair price right size still smallish sophisticated great food breakfast tops,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333
trekked alps two weeks smallest best service helpful friendly recommended great restaurants things advised transportation train service breakfast one best encountered loved convenient location see could noisy went bed early dont spend much time would definitely,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.2
wife enjoyed convenient location small yet checks boxes particularly appreciated helpful breakfast best hotels visited tour switzerland,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.2,
place centrally located plus also drunken college kids gather play bluetooth speakers dance yell love bad want sleep take selfies around way sleep thats really hoped tbh receptionist super condescending well air conditioning unit didnt work short wife didnt sleep dont book weekend,0.15384615384615385,0.15384615384615385,0.0,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,
nights location perfect central everything great variety food offer immediate vicinity even provided complimentary pocket wifi device could use google maps wandering picturesque city would definitely,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666
perfectly located minutes away central station heart old city friendly helpul would come back modern confortable,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
problem street noise loved location close everything breakfast excellent bit small clean renovated air conditioning could bit better gave great recommendation chinese restaurant nearby would definitely come back,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,
us important thing trip milan zrichgood experience day tripwe found beautiful clean heart cityeverything aroundcool place minutes train station,0.0,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,
first stop trip switzerland italy amazing wonderful helpful quiet clean breakfast amazing everything need nothing negative picky person hotels opinion recommend anyone,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.0,0.21428571428571427,
wonderful nice clean new marvelous laura front desk helpful ever arturo helped park fetch car whenever asked looked places us eat also things next visit special people ever breakfast die lady working fantastic cant say enough blessed centrally located many good restaurants things get chance,0.045454545454545456,0.0,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.045454545454545456,0.045454545454545456,0.0,0.2727272727272727,0.045454545454545456
let another decided lets say happy changed spacious clean modern helpful friendly special mention rina help great idea wifi hotspot would definitely recommend come back future diamond league finals happily,0.0,0.0,0.0,0.1875,0.0,0.375,0.0,0.0,0.0,0.3125,0.125
proceed reasonably friendly provided needed information get free wireless device internet access borrow sitting accessible train station walkable street walk along water took end music festival could hear anything breakfast usual selection well flight moving swiss mountain areas number restaurants walkable distance area,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.125,0.125
great location family good size us everything needed clean air conditioning efficient door bathroom opaque light see outlines etc people may like breakfast buffet style happy pastries tasty food kept topped friendly helpful umbrellas available need limited wifi bots available first come first served well electric scooters limited availability reserved space garage interesting drive car lift go underground car park tight check size car reserve,0.0,0.06451612903225806,0.0,0.1935483870967742,0.06451612903225806,0.22580645161290322,0.06451612903225806,0.06451612903225806,0.0,0.1935483870967742,0.12903225806451613
right location getting clients also surrounding ambiance evening dinner friendly bed comfy shower powerful hot good breakfast included one ask,0.058823529411764705,0.11764705882352941,0.0,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.0,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
returned european vacation ending three looking far convenience train station trams shops restaurants breakfast perfect airconditioned quiet amenities needed brief husband frequented italian gelato shop next door every day migros store close bought swiss chocolate souvenirs friendly helpful couldnt pleased,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.2,0.2
really conveniently located mins walk central tram station mins walk main stationloads restaurantsbars grocery stores closeby though bit small well planned totally functional main feature air conditioning available majority propertiesbreakfast good front desk amongst helpfulaccommodating friendliest come across travels gave us early check knowing wife expecting truly wonderful gesture highly recommend propertytravellers booking place go wrong,0.0,0.0,0.0,0.2,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667
small nice clean heart altstadt inexpensive side hotels small modern clean super friendly helpful ask free mobile hotspot extra cost great service saved us buy sim cards work switzerland would lovely walk door straight restaurants shopping one block back river close everything altstadt city core offer,0.0,0.0,0.0,0.20833333333333334,0.041666666666666664,0.2916666666666667,0.08333333333333333,0.041666666666666664,0.0,0.20833333333333334,0.125
good one last switzerland easy min walk train station street filled restaurants price categories given friendly welcome much enjoyed air conditioning given switzerland necessary temperature outside c breakfast average clean though encountered one problem finding used water bottle scraps paper bed reported horrified ran rectify problem immediately good care guests despite little hiccup would definitely return,0.045454545454545456,0.0,0.0,0.18181818181818182,0.09090909090909091,0.22727272727272727,0.09090909090909091,0.0,0.0,0.18181818181818182,0.18181818181818182
good middle old city center small clean walking distance busy even loud complaints good breakfast helpful polite,0.0,0.0,0.0,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.0,0.0,0.23529411764705882,0.11764705882352941
reception laura perfect offered us free unlimited wifi hotspot addition wifi twin ok clean breakfast included also good would come back,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111
spent two nights way wengen totally loved location little cobblestoned street lined sidewalk restaurant tables small shops extremely helpful arrangements comfortable nice beds great little showers lift concern least air conditioned one extremely hot able sleep comfortably even though faced street almost noise blackout blinds excellent breakfast included delicious easy walk main train station even suitcases makes perfect base sight seeing,0.0,0.0625,0.0,0.1875,0.0,0.3125,0.125,0.0,0.0,0.25,0.0625
excellent city centre double small clean comfortable everything need busy street back breakfast good selection polite welcoming,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.0,0.23076923076923078,0.07692307692307693
booking around time big fest every three years easy found delight many good things excellent location conveniently located amidst shops restaurants walking distance main station block away river clean beds comfortable beddings changed daily theres minimal refrigerator safe space hang clothes small adequate continental breakfast simple enough parking available nearby excellent pleasant efficient shout especially luigi best although small service surpasses many star hotels thoroughly enjoyed staying,0.0,0.0,0.0,0.2,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.0,0.0,0.23333333333333334,0.16666666666666666
wednesday thursday easter location fantastican easy walk train station nice walk river lake farmers market progress niederorfstrasse nice pedestrian many nice shops restaurants area breakfast also first rate another nice service free wifi hotspot take walk around city friendly offered good suggestions even tolerated attempts elementary german smile warning would make definite club scene niederdorfstrasse goes well early morning hours like sleep windows open,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.0,0.0,0.2,0.2
everyone helpful pleasant clean breakfast delicious wanted three beds air conditioning location easy walk town river many restaurants shops,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.07692307692307693
thrilled location perfect heart old town river lots great restaurants bars around lake also short walk away clean comfortable breakfast tasty thing stood service went beyond make sure comfortable luigi particular went way help highly recommend would definitely,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.25,0.125
right doorstep pedestrian street restaurants excellent location close tram stop public transport easy within walking distance main train station although small compact functional comfortable clean bedding comfortable reception helpful friendly breakfasts expansive give reasonable variety choices buffet style breakfast moderately priced well worth considering,0.0,0.0,0.0,0.26666666666666666,0.0,0.3333333333333333,0.13333333333333333,0.0,0.0,0.2,0.06666666666666667
location fantastic blocks train station right canter old town walk everywhere big confortable great air conditioning nd floor ideal since breakfast floor beakfast selection good bring coffee table therefore dont make line plenty restaurants next including inexpensive pizza pasta ice cream shop next door side also fine restaurant good food alexis pedestrian street one block river promenade reception service personnel great attentive check quick efficient one receptionist,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.0,0.0,0.14285714285714285,0.14285714285714285
terrific three nights clean friendly beds comfortable location terrific seeing sights close train station traveling train taking day trip many restaurants within short walking distance many bars area also,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.2
location could better minutes foot main train station directions website easy follow small boutique heart old town despite old town actually quiet able sleep comfortably breakfast also good walk new town across bridge minutes lake minutes away much explore within walking distance clean good size leave toberlone pillow nice welcome complaints free wifi front desk incredibly helpful one travels needed medication front desk directed us small,0.0,0.0,0.0,0.19047619047619047,0.09523809523809523,0.2857142857142857,0.09523809523809523,0.047619047619047616,0.0,0.19047619047619047,0.09523809523809523
arrived early access happy store bags went wander came back ready standard set twin beds double single met request also shower requested overlarge big enough th floor window sort gable double bed pushed one wall desk ledge computer desk running full length window quite light airy like hotels switzerland little warm liking window open satisfactory breakfast continental different breakfasts switzerland,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857
short walk everywhere lots bars restaurants nearby make perfect base visit excellent r exceptionally clean breakfast enough day,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.1
location perfectright middle touristpedestrian zone friendly helpful spoke good english tiny elevator smaller end saturday evening noise bars street noticeable still great place location,0.0,0.0,0.0,0.25,0.08333333333333333,0.25,0.0,0.0,0.0,0.25,0.16666666666666666
nice absolutely clean tidy short distance main market raiway station heart happening streets breakfast also good small useful items free like umbrella etc overall wonderful,0.0,0.0,0.0,0.2,0.1,0.3,0.1,0.0,0.0,0.2,0.1
good close restaurants cafes canal main train station great breakfast nice helpful bed comfy would recommend also day trip lucerne top mount pilatus must,0.0,0.0,0.0,0.25,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
small heart rd friendly accommoding going way help small clean quiet lots joyces find good restaurant within easy walking distance central railway station hb minutes walk tram stop takin number tram direct airport minutes,0.0,0.0,0.0,0.1875,0.0625,0.25,0.125,0.0625,0.0,0.1875,0.125
cosy walking distance main station bauernschnke clean smaller side usual amenities however need ask kettle require many food outlets front ironically enough hear noise inside overall would recommend staying also call laura reception accommodating us customers observed,0.0,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,
find loved little well located boutique well planned efficiently designed breakfast good always helpful knowledgeable,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2
nice typically european small attentive responsive needs great central location visit main sights easy walk central train station,0.0,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
arriving bicycles rainy morning warmly greeted allowed unload luggage panniers store bicycles given accurate advice locating good coffee food enjoyed comfortable beds excellent breakfasts spotlessly clean great location food shopping requirements well close services highly recommended,0.0,0.0,0.0,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693
perfectly situated centre town easy access amenities main station almost opposite stones throw away compact clean wellequipped however best nothing much trouble brought wrong electrical adapter replacement found straight away late breakfast special effort made fetch us fresh coffee tea great,0.0,0.0,0.0,0.2,0.0,0.3,0.2,0.1,0.0,0.2,
