"hotelName","title","content","month","year","rating"
"Hotel_Alexander","Clean and excellent situation","Very clean hotel and very well located. On one of the main streets with lots of restaurants steps away from the hotel. 8 min walk to train station. Only inconvenient is that the rooms are very small and the street is busy at night. Don’t choose this hotel if you are looking for piece and quiet.",12,"2021",4
"Hotel_Alexander","The best Hotel in the city of Zurich","The hotelnin centrumnof zurich and ver good hotel the main station is a few minutes ago for me was this the best hotel in Zurich. The breakfeastvist very good withva prosecco ist very beautiful and the receptins wiman/man are verd friendly and helpful.",12,"2021",5
"Hotel_Alexander","Excellent location","This location is perfect for travelers that want to sightsee Zurich. It is only 2 blocks from the train station, around the corner from a tram stop and in the middle of Old Town. Food outside your door as well as shopping. The rooms are small much like most rooms in Europe but comfortable and clean. The only thing that I would change is the toilet paper. It’s like cardboard so bring a roll of your own and you will have a wonderful stay.",11,"2021",5
"Hotel_Alexander","Excellent stay","We loved our stay here. The location was perfect; in walking distance of bars, cafes, restaurants and trams, right in the centre of the Old Town. Clean bedrooms and breakfast included. The staff were all really friendly and very helpful. We really enjoyed our stay and would definitely recommend. Thank you.",11,"2021",5
"Hotel_Alexander","Review of Hotel Alexander","We recently spent two nights in Zurich at the cozy hotel Alexander. We came right from the Zurich Airport and it wasn't a bad walk, considering we had to drag our heavy luggage from the train station. The rooms were typical cozy and European sized. The breakfast was good and very convenient! The gentleman at the front desk was very friendly and helpful, smiling at my attempt to speak Swiss German. LOL! The shower water was nice and hot, perfect after a long and exhausting overnight flight! We recommend the Hotel Alexander!",11,"2021",4
"Hotel_Alexander","Nice, central hotel with great features and staff","This is a great hotel option if you're looking to stay in Zurich. It's only a 2 minute walk (one block) to the Limmat River and about a 10-15 minute walk to the train station. The rooms are pretty small. We had 2 beds in our room and the ceiling was kind of attic-style, with a slant above the beds. There was a tv, a nice sized-closet and an okay-sized bathroom with a shower, toilet and sink. The windows face other buildings, so no great views. The internet was pretty good! We also enjoyed the breakfast options each morning: coffee via an awesome coffee machine, eggs, meats, yogurts, breads, fruits and more. The best part about this hotel was the staff. Super nice and helpful! They helped us mail a postcard to family in the USA. They also gave us directions on which train to",10,"2021",5
"Hotel_Alexander","Top hotel!","We loved it here. The staff was very nice and helpful. The rooms were beautiful and large enough. The excellent breakfast buffet alone was almost worth the stay. We will definitely be coming back again.",9,"2021",5
"Hotel_Alexander","Disappointed with this Hotel","Hotel Alexander is in a convenient location, in Old Town. Despite the fact it is in an unpleasant block I would say it is the main highlight of the hotel. The room itself is ok, not too small and clean. The problem is that there are important issues with the hotel: - parking: it is about 3 blocks form the hotel and there is a key pick up/drop off process that is not convenient. - noise: there is some kind o streap club just around the corner/ below the hotel. Club music loud all night long. - Wifi: don't count on it. Very weak signal with blind spots in the room. - breakfast: inside the room there is a table with services hours: 7-10:30hs. We arrives about 10:05hs and the breakfast room was closed. Went to reception to complain and the answer was the inside room information was",9,"2021",2
"Hotel_Alexander","Wonderful hotel!","Very beautiful hotel! With good location & breakfast. Have wonderful view. Nice personal. We every time stay in this hotel when come to Zurich for business. Free coffee and tea all the day😍😍😍 All is very good!",8,"2021",5
"Hotel_Alexander","Perfect!","We like staying in mid-range hotels, centrally located, close to interesting places to wander around... and the Alexander was perfect. Helpful and pleasant reception staff, perfectly comfortable room (small, but we don't need it any larger), very clean and simply designed. The breakfast is wonderful, much better than I had expected. We'd definitely stay here again.",8,"2021",5
"Hotel_Alexander","Simply Most Convenient Budget Friendly in Zurich","Excellent. It was a short 10 minute walk from the train station. The staff were very helpful and attentive from the moment we arrived at the hotel which was after 8 PM when the reception had closed. We were able to get in with other guests coming in and found a envelope with our name on the desk. It had our room keys and wifi information. The next morning, on completing registration, they included breakfast which I thought was not in our reservation. Also, when we wanted to extend our stay by a day, the staff was extremely accommodating. Overall, very nice hotel, good location and excellent staff. Thank you.",8,"2021",5
"Hotel_Alexander","Amazing stay after corona time","The hotel is right in the old town, perfect location. Everything is walking distance. My check in was super fast and efficient. They have free coffee in the reception area which came in handy before my check in. My room was great, clean, modern facing towards the niederdorf strasse. Left the window open during the night with no noise. They have swiss breakfast in the morning, everything is fresh. Really loved it. Thank you for the great stay...I'll be back soon",7,"2021",5
"Hotel_Alexander","Wonderful place and wonderful people","We had a grand time staying in Hotel Alexander. The rooms are clean and spacious but the main differentiator are the people. Domini welcomed us at the start of our 5-night stay. The hotel made sure we got everything we needed and more. Domini provided great recommendations of where to eat and places to visit and even made a reservation for my birthday dinner. The location is superb, quiet side but everything is a walk away. A supermarket is just beside the hotel so it was very convenient.",7,"2021",5
"Hotel_Alexander","Great place","Rented this hotel as a day place to store our bags and catch some sleep after a red eye. The receptionist Katarina was very helpful. The hotel is a bit expensive but really has everything you could want for a day stay. They even gave us a mobile hotspot for the day! Rooms were also well cleaned.",6,"2021",5
"Hotel_Alexander","Charming place and crew","Highly recommended place, Ayman gave us a super warm welcome and was always around if we had any questions. The Rooms are clean and cosy, the location in the center of town. Definitely my fav hotel address in Zurich",5,"2021",5
"Hotel_Alexander","Amazing!","I really liked how polite the Stuff were there ! And i got a Room with a beautiful view! And the waiting Time was less than 3 min i think. Next time when i visit swiss zurich again it will be definitely the Alexander Hotel! Thank You !",4,"2021",5
"Hotel_Alexander","Perfect stay in Zuerich","Thank you all, especially to Marco that was very kind! The stay was perfect and very central, right in the Niederdorfstrasse. The parking was available. The hotel offered us also three tickets for the zoo, free of charge.",3,"2021",5
"Hotel_Alexander","Don",". The hotel is really recommendable is located in the old town and in a few minutes you are at the sights and the train station really excellent and every time very, very friendly staff here in the hotel alexander",2,"2021",5
"Hotel_Alexander","Accomodation of 2 nights","we were very pleased at our stay in the hotel alexander. The Check-In experience made by Marc was excellent. I'm looking forward for the next stay between march and may. Hopefully until then the situation has normalised.",1,"2021",5
"Hotel_Alexander","Exceptional staff Laura","I came from a tiring travel and Laura was just so accommodating and kind, she made sure that I get to have a comfortable stay and explained everything I needed to know efficiently. I had a great stay.",1,"2021",5
"Hotel_Alexander","Zufrieden","Very nice hotel and service. The rooms are very clean. I felt like I’m at home. The room service is kind and friendly. Next time 100% again. The location is perfect if you are the first time in Zurich",12,"2020",5
"Hotel_Alexander","Really nice stay","Super friendly reception and perfect service. The rooms are very clean and comfortable. Also the breakfast was very delicious. I really enjoyed the stay and highly recommend this hotel in zurich. Great stay!",11,"2020",5
"Hotel_Alexander","Mr.","Best place to be, especially for short time stops. My second time to be here and I can't wait for the next time. Got a very big modern clean room with a double bed though am alone. Thanks to the receptionist who did a great job of choosing the best room for me...",10,"2020",5
"Hotel_Alexander","Amazing hotel.","thank you very much for the good mood, Staff caring, 100% help. employee Marc. service is the most pleasant thank you personally. And thank you to all the Alexander staff.rooms very comfortable. all shops very close. city ​​views stunning. rainy days are not annoying. Lol. But true. Thanks one more time for everythink.",10,"2020",5
"Hotel_Alexander","Excellent hotel in the city","Very well placed , in the old city And walking distance to the station. Very friendly welcome. Rooms are clean and very nice. Reception clerks always smiling. Great hotel. The breakfast tale away during Covid restrictions is delicious",9,"2020",5
"Hotel_Alexander","Cosy hotel in Zurich","Excellent emplacement, in the heart of Zurich city center. The room is very cosy and the bathroom is perfectly clean. The staff is excellent! Very friendly and flexible. Perfect for a weekend of tourism in Zurich.",9,"2020",5
"Hotel_Alexander","Location, value, cleanlines = perfect for a stay in Zürich.","It was a pleasure to stay there, with fantastic staff, excellent location and a very big and comfortable bed!! All the staff from the moment you arrive are very courtous and friendly. Rooms are clean, spacious and modern with very comfy beds. It’s a very well situated hotel for visiting all of the major attractions in Zürich and it’s also near to the train station as well as to restaurants or pubs. Really highly recommended especially for cities like Zürich!",9,"2020",5
"Hotel_Alexander","Nice Hotel","Very kind, young and helpful staff. The rooms are very clean! I would recommend this hotel to everyone! Special prais to Marc. :) Sehr nettes und junges Personal. Die Zimmern sind sehr sauber und würde es jeden empfehlen! Besonderen Lob an netten Marc :)",9,"2020",5
"Hotel_Alexander","Home away from home with great staff!","Staying at the Alexander several times a year, I appreciate the warm atmosphere in the Hotel and guesthouse. The staff is always very kind and helpful. The location in the old town of Zürich couldn't be better, the bathrooms and rooms are nice and modern. I love to be there!",7,"2020",5
"Hotel_Alexander","Great location, charming hotel","Hotel Alexander is well located in the old town, about a 10 minute walk from the central railroad station. It was very easy to take the train from the airport to the central station. It's a very nice modern hotel with original construction in 1357. The staff was great and very helpful. The room was very nice and of modest size. There are restaurants all around. It was an easy walk to many sites. And they give you a portable wifi hotspot!",3,"2020",5
"Hotel_Alexander","Great location","Excellent location in old Town Zurich. Very clean and we'll kept, friendly staff. Rooms are small, but that's to be expected in Europe. Breakfast was good, but nothing special. This place is a good price in a great location.",3,"2020",5
"Hotel_Alexander","Excellent location, lovely staff & clean++","My daughter & I arrived at hotel this morning from the USA and were able to check in immediately. The staff are friendly, efficient and helpful with directions and restaurant suggestions. The room was spotless and we were delighted with the apples and chocolates! What an amazing value - highly recommend",2,"2020",5
"Hotel_Alexander","In the heart of zurich and quiet","2 problems I usually face. Stay right in the heart of zurich but quiet place. Almost impossible. Hotel Alexander full-filled both of my desires. Modern place, lots of swissness inside this Hotel. Family run, specially loved the wooden materials used on the floors, reception and the breakfast area. My room faced into the backyard, totally quiet. Its winter time so the tree had no leaves, spring time must have an amazing view. Loved the swiss breakfast with the home made bircher muesli. 7min walking distance from main station, 7min to the lake and its right in the heart of zurich old town. Great stay will come back soon",1,"2020",5
"Hotel_Alexander","Convenient, offers mobile wi-fi hotspot","This hotel is conveniently located in the old town. It is a short walk from the railroad station, so is easy to get to from the airport.. The cobblestone street is a little hard on rolling luggage, so you may want to stay on Limmatquai, turn on Muhlegasse and backtrack a little toward the hotel. We had a double room with a queen size bed and business singles, also with a queen bed. The double room was spacious. The business single room was nice too, but the large bed left little room to maneuver. The breakfast was very good - good variety and quantity. Wi-fi was excellent. They will lend a mobile wi-fi hotspot which is usable throughout Switzerland. We only used it in Zurich. It was very convenient and saved us the expense of a buying a sim card or paying our own carrier for",1,"2020",5
"Hotel_Alexander","Review of Hotel Alexander, Zurich.","Very modern and well appointed hotel rooms with standard continental breakfast situated in a vibrant location in Zurich. The front office staff were extremely friendly and helpful with great conversations and generous recommendations. They handled all our questions and problem solved a few issues for us tremendously well.",12,"2019",5
"Hotel_Alexander","Handy hotel near train station","The Alexander is a comfortable and handy hotel a short walk down the Niederdorf down from the Hauptbahnhof. The rooms are surprisingly large, and the breakfast is good. Friendly staff. I found the decoration a little tired, and somewhat corporate, I would have liked to have seen more paintings/prints. But overall this is a minor criticism. There is a small Migros supermarket right beside the hotel which is very handy.",12,"2019",4
"Hotel_Alexander","Perfect location and service","Hotel is located right in the middle of the old town with plenty of restaurants and bar in the area. Staff went above and beyond in providing services. One night we wanted to have fondue for dinner but we could not find a restaurant that has an availability. So we asked for recommendation from the staff at the check in counter and he not only recommended a few places, but also called all of them (5 restaurants) to find one that has an availability. Breakfast was also enjoyable! Overall, highly recommend this hotel!",12,"2019",5
"Hotel_Alexander","Location Location Location","Located in Old Towne Zurich very near to a tram stop is Hotel Alexander. A small, family owned hotel on a cobblestone street. Step outside the hotel and you are in the middle of an Old Town Zurich shopping and dining street. Location is excellent! Rooms are small as you might expect but perfectly clean and modern, Its rated as a 3 star but its nice and has the conveniences you need, fast wifi, in room safe comfy bed, bath is ok size. As others have noted staff is very nice, very patient, very helpful. Look forward to my next stay,",12,"2019",5
"Hotel_Alexander","Super friendly staff","Great location, great hotel, great staff. Big thanks to the smiley and helpful Laura at the reception. Service like this makes our stay wonderful each time. We are always happy to come back to hotel Alexander.",12,"2019",5
"Hotel_Alexander","Holiday Visit","My cousin and I stayed at this hotel and it was wonderful! It was easy to get to from the airport as we just took the train and only had to walk 7 minutes from there. Once we arrived, the front desk attendant let us know they had free wi-fi hot spots that we could check out during our stay. The room was small but comfortable and clean. The hotel breakfast was amazing! The best part of the hotel was the location. It was easy to walk to everything from where we were located. Additionally, all of the Christmas markets were up and we walked out the front door and smelled yummy treats! This hotel made our stay and they were nice enough to hold our bags for free on the day we left so that we could explore the city a bit more without carrying luggage. I would definitely recommend",12,"2019",5
"Hotel_Alexander","Awesome Place, great location","Awesome place, I have been here 3 times already. During last visit, Princess Laura welcomed us warmly and gave awesome recommendations from local bar to stuff to do. Don’t forget to get tips from her on hidden gems of city.",11,"2019",5
"Hotel_Alexander","3 day stay with Brazilian group","Very nice and cozy hotel in a perfect location. Exceptional staff, very friendly and efficient. A very special thank you to the incredible Mrs Sani, a multitask lady and the very kind receptionist Domeni.",11,"2019",5
"Hotel_Alexander","A Good bet for Budget Travelers","Clean, great location.. Friendly staff and comfortable rooms. Double glass windows keep your sleep quiet. Decent breakfast. In the heart of the old city, near transportation.2 minutes to the River. Many locals and restaurants are everywhere",11,"2019",3
"Hotel_Alexander","Great for short stay","Pros - The room has comfortable mattress & pillows. There’s even mini Toblerone given- Deep safe available in the room for storing valuables and laptops- The breakfast selection is ok to start the day. Fresh scrambled everyday and great fresh bread selections with delicious pastries and buns breakfast also have selections of lactose free milk- Location in the middle of the city and nearby many attractions and cafes and restaurants - Located in old city which gives a nice vibe and environment - Very friendly and helpful staff Cons - The room size is very small. Quite challenging to unpack a medium size luggage for 2 pax - The shower area is too small and the shower curtain is not able to cover properly which caused the floor to get wet. Better if using shower screen -",11,"2019",5
"Hotel_Alexander","perfect place and nice hotel !","we (me and wife) stayed 2 nights sept 10th at alexander. perfect location for exploring zurich and swiss, as HB station for train access to anywhere is easily walkable and the hotel is on a happening street with lots of authentic restaurants. hotel is nice with good, clean and spacious room (kettle provided on request). Breakfast is good here and complimentary. Front desk is very helpful and gave good suggestions to us. will defenitely recommend this place..",10,"2019",5
"Hotel_Alexander","Pleasant stay at Hotel Alexander","Pleasant, quiet, clean hotel. Perfect location to walk all over Zurich. Great breakfast included. Very nice front desk staff - so helpful. Recommendation with 10% discount from Rick Steve's Switzerland travel book.",10,"2019",5
"Hotel_Alexander","Great hotel, location and service !!","It is located on famous Niedrdofstrasse street, which is pedestrian zone in heart of old town just 5 minutes walk from station. Luckily it was the first building from the junction so we did not to have drag the bags after we got down from taxi. It was a small 4 star boutique hotel. The check-in was very fast. The young lady at the reception was very helpful and gave some good tips about city. The room on 4th was good but small. We could see little bit of Limmat river from room. A lot of restaurants, bars and shops were just outside hotel. All the main attractions of Zurich were within walking distance. The breakfast in the morning was quite good with friendly service. Worth staying !!",10,"2019",5
"Hotel_Alexander","Great Location","We found Hotel Alexander to be very convenient to everything we wanted to see/visit on our one-night visit to Zurich. Check-in was quick and easy, and the woman at the front desk was friendly. The room itself is small, but not a big deal to us as we were out and about and really just needed a place to sleep. The room was very clean and comfortable. We didn't experience any noise issues, but our stay was also during the week. We didn't get to experience the included breakfast as our flight was very early. With the excellent location and clean facilities, we'd stay here again on a future visit to Zurich.",10,"2019",5
"Hotel_Alexander","Great hotel in ideal location","Hotel is located in a very convenient position in old town Zürich. Everything is in walking distance. Room was spotlessly clean and the use of the small refrigerator in the room was a welcome addition as was the free bottled water. Staff are very friendly and helpful. Breakfast was lovely with both hot and cold selections available. Perfect place for your stay in Zurich",10,"2019",5
"Hotel_Alexander","Efficient easy pleasant","Very friendly on check in, check out, and to assist us with our travel documents. Room was clean if small, everything was as advertised. Breakfast was pleasant and the employee running breakfast was friendly and helpful.",10,"2019",5
"Hotel_Alexander","Friendly staff and clean hotel","The hotel staff were so helpful. Our room was small but very clean. Breakfast was good. Everything was within a short walk away. There’s a beautiful church nearby. The food places are just at the door step.",10,"2019",5
"Hotel_Alexander","Wonderful Hotel and Excellent Staff","Love our room! Clean and neat with a view. Good size for me and my husband. Staff are helpful, kind and will go the extra mile. Have gotten good restaurant recommendation also from them. Breakfast is sumptuous and with a big selection! Would book here again when we comeback.",10,"2019",5
"Hotel_Alexander","Great hotel and really friendly staff!","Hotel Alexander was a really nice place to stay for our 2 nights in Zurich. Upon arrival we were greeted by two very lovely reception staff, who checked us in smoothly. Anthony the door man was amazing! He was very friendly and helpful - an absolute pleasure to speak to! Would stay here again",10,"2019",5
"Hotel_Alexander","Excellent","My husband and I had a wonderful time in Zurich staying at The Alexander Hotel. It's in a perfect location and, although the rooms are small, the very friendly, helpful staff make up for it. We would recommend this hotel to friends and would stay there again.",10,"2019",5
"Hotel_Alexander","All good! Staff is the absolute best for hospitality","Hard to find fault with such a lovely Place. The old Town area it is In is loud and brassy but the rooms Are well Sound proofed and quiet. Staff just cannot Be more helpful In every way. $250/nt is high but for this city and its location is a fair price. Just the right size- Still smallish but sophisticated. Great food at breakfast tops it all!",9,"2019",5
"Hotel_Alexander","Award Winning Customer Service","We trekked through the Alps for two weeks and this was the smallest hotel room but had the BEST service. All of the staff were helpful and friendly. Recommended great restaurants and things to do. Advised on transportation and train service. Their breakfast was one of the best we encountered. We loved the convenient location. I can see where it could be noisy if you went to bed early but we don't spend much time in our hotel room. We would definitely stay there again.",9,"2019",5
"Hotel_Alexander","Great service and location","My wife and I enjoyed the convenient location of this hotel. It is very small, yet checks all the boxes. We particularly appreciated the staff who was very helpful and the breakfast was the best in the hotels we visited on our tour of Switzerland.",9,"2019",4
"Hotel_Alexander","Horrible service, bad A/C and noise noise noise","This place is centrally located, which is a plus, but this is also where drunken college kids gather to play Bluetooth speakers, dance and yell (I love that but it’s bad when you want to sleep) and take selfies until around 4:30am. There was no way to sleep here at all and that’s all I really hoped for in a hotel room tbh. The receptionist was super condescending as well and the air conditioning unit didn’t work at all. In short, my wife and I didn’t sleep at all that night (don’t book here on a weekend).",9,"2019",2
"Hotel_Alexander","Fantastic stay - highly recommend","I stayed here for 3 nights. The location is perfect, very central to everything. There is a great variety of food on offer in the immediate vicinity. They even provided me with a complimentary pocket wifi device so that I could use Google maps when wandering this picturesque city. I would definitely stay here again.",9,"2019",5
"Hotel_Alexander","Fantastic stay","The hotel is perfectly located just a few minutes away from the central station and in the heart of the old city. The staff is very friendly and helpul. I would come back. Rooms are modern and very confortable.",9,"2019",5
"Hotel_Alexander","Very accommodating","No problem with street noise, we loved the location, close to everything. Breakfast excellent. Rooms a bit small but clean and renovated. Air conditioning could have been a bit better. Gave a great recommendation on a Chinese restaurant nearby. Would definitely come back.",9,"2019",4
"Hotel_Alexander","A day trip","For us was the most important thing was a trip from Milan to Zürich,good experience for a day trip.we found this beautiful clean hotel in the heart of city.everything around,cool place .few minutes from train station.",9,"2019",5
"Hotel_Alexander","Wonderful stay!!","Our first stop on a trip through Switzerland and Italy. This hotel was amazing. Staff were wonderful and helpful, hotel is quiet and clean. Breakfast is amazing! Everything you need and more!! I have nothing negative to stay. I am a very picky person with hotels and this in my opinion was a 10/10. Recommend to anyone.",9,"2019",5
"Hotel_Alexander","25th Wedding Anniv in Switzerland","This hotel is wonderful! The room was nice and clean and new! The staff is marvelous! Laura at the front desk was the most helpful ever! And Arturo helped park and fetch our car whenever we asked. Looked for places for us to eat and also things to do for our next visit! Just the most special people ever! The breakfast was to die for and the lady working there was fantastic! I can't say enough about this hotel and staff! We are so blessed to have stayed there! Centrally located to so many good restaurants and things to do! Stay there if you get the chance!",9,"2019",5
"Hotel_Alexander","Pleasurable stay","After being let down by another hotel, we decided on the Alexander for our stay. Let's say we were very happy that we changed. The rooms are spacious, clean and modern. Staff are very helpful and friendly, with a special mention to Rina for all her help. Great idea with the WiFi hotspot. All in all would definitely recommend and if we come back for future Diamond League finals will happily stay again.",8,"2019",5
"Hotel_Alexander","Clean, friendly place in old town","Proceed reasonably, the staff were friendly and provided needed information. You get a free wireless device for internet access that you can borrow sitting your stay. The hotel is accessible from the train station and is walkable to the street where you can walk along the water. We took the rooms at the end of the hotel as there was a music festival at night and we could not hear anything in our room. Breakfast was the usual selection as well. We stayed here for a night after our flight before moving on to the Swiss mountain areas. There were a number of restaurants in walkable distance in the area.",8,"2019",5
"Hotel_Alexander","Very good","Great location. We had a family room which was a good size for the 3 of us. Had everything we needed. Very clean and the air conditioning was very efficient. The door to the bathroom is opaque so with the light on you can see outlines etc. Some people may not like that. The breakfast is buffet style and we were very happy with it. The pastries were tasty and the food was kept topped up. The staff are very friendly and helpful. Umbrellas are available if you need them, there are limited WiFi bots available (first come first served) as well as electric scooters - again limited availability. We reserved a space in the garage which is interesting. You drive your car into a lift to go down to the underground car park. It is tight so check the size of your car before you reserve",8,"2019",5
"Hotel_Alexander","Perfect location price and stay","Just the right location for getting to my clients. Also for the surrounding ambiance in the evening for dinner. The staff were friendly the bed comfy and the shower powerful and hot! A good breakfast was included. What more can one ask !",8,"2019",5
"Hotel_Alexander","Very convenient location and loads of restaurants and shops nearby!","We just returned from a European vacation, ending with a three night stay in Hotel Alexander! It was just what we were looking for as far as convenience to train station, trams, shops, and restaurants. The breakfast was just perfect, the room was air-conditioned and quiet, and had the amenities we needed for a brief stay. My husband frequented the Italian gelato shop next door every day. There is a Migros store very close, too, where we bought Swiss chocolate, and a few souvenirs. Friendly, helpful staff! We couldn’t have been more pleased.",8,"2019",5
"Hotel_Alexander","Outstanding Stay.","Hotel is really conveniently located.5 mins walk from the Central tram station,10 mins walk to the main Zurich station.Loads of restaurants,bars and grocery stores closeby. Rooms though a bit small are well planned and totally functional, main feature being air conditioning which is not available in majority of the properties.Breakfast was good too. The front desk staff were amongst the most helpful,accommodating and friendliest we have come across in our travels. They gave us an early check in after knowing that my wife was expecting was a truly wonderful gesture. We highly recommend this property,travellers booking this place will not go wrong at all.",8,"2019",5
"Hotel_Alexander","In the heart of Altstadt Zurich","This hotel is small but has nice clean rooms in the heart of Altstadt Zurich. Not on the inexpensive side of hotels the rooms are small but modern and clean. The staff are super friendly and helpful. Ask about the free mobile hotspot they have at no extra cost. This was a great service and saved us having to buy SIM cards that work in Switzerland. I would stay here again. It was lovely to walk out the door straight into restaurants and shopping. Just one block back from the river and close to everything that Altstadt and the City core has to offer.",8,"2019",4
"Hotel_Alexander","A good find!","Had a good one night stay at Hotel Alexander on my last night in Switzerland. The hotel is an easy 10-12 min walk from the train station on a street filled with restaurants in all price categories. I was given a very friendly welcome at the hotel and much enjoyed a room with air conditioning (not a given in Switzerland, but necessary when the temperature outside is 38C). Breakfast at the hotel was average. The hotel is clean, though I encountered one problem with the room, finding a used water bottle and some scraps of paper under the bed. When reported, the staff was horrified and ran to the room to rectify the problem immediately. That is good care of guests! Despite this little hiccup I would definitely return to the hotel if in Zurich again.",8,"2019",5
"Hotel_Alexander","In three words: location, location, location","A very good hotel in the middle of the old city center. We had a small but clean room. The walking distance is very busy and even loud, but we had no complaints. A good breakfast. Helpful and polite staff.",7,"2019",4
"Hotel_Alexander","Nice hotel","The reception by Laura was perfect. The hotel offered us a free unlimited wifi hotspot for our stay in addition to the wifi in the hotel. The twin room was ok and clean. The breakfast was included an also very good. I would come back.",7,"2019",5
"Hotel_Alexander","Great Little Hotel","We spent two nights in the Hotel Alexander on our way to and from Wengen. We totally loved the location on a little cobblestoned street lined with sidewalk restaurant tables and small shops. The staff was extremely helpful with all our arrangements and the rooms were very comfortable: nice beds and great little showers. It does have a lift if that is a concern to you. And at least some of the rooms are air conditioned. We were there on one extremely hot night and were able to sleep comfortably. Even though my room faced the street, there was almost no noise at night and the blackout blinds are excellent. The breakfast is included and was delicious. It is an easy walk to and from the Main Train Station, even with suitcases, which makes it a perfect base for sight seeing and",7,"2019",5
"Hotel_Alexander","Excellent hotel","Excellent hotel in the city centre. Double room is small but very clean and comfortable and has everything you need. In a busy street but we had a back room. Breakfast had a good selection. All staff are very polite and welcoming.",7,"2019",4
"Hotel_Alexander","Super WOW!!","Hotel booking around the time of Zurich s big fest every three years was not easy. BUT, We found Alexander Hotel to our delight. There are many good things about Hotel Alexander: 1. Excellent location. It is conveniently located amidst shops and restaurants. Walking distance to the main station and a block away from the river. 2. Room is very clean. Beds are comfortable. Beddings are changed daily. There's a minimal refrigerator and a safe. Space to hang up clothes is small but adequate. 3. Continental breakfast is simple but enough. 4. Parking is available nearby. 5. Excellent pleasant efficient staff. Shout out especially to Luigi!! He is THE BEST!!! Although this hotel is small, the service surpasses many 5 or 4 star hotels. We thoroughly enjoyed staying at",7,"2019",5
"Hotel_Alexander","Good Location and free traveling hotspot were fantastic","We stayed here the Wednesday and Thursday before Easter. The location was fantastic-an easy walk to the train station and a nice walk to the river and up to the lake, where there was a farmers market in progress. The Niederorfstrasse was nice as it was pedestrian only and there were many nice shops and restaurants in the area. The hotel breakfast was also first rate. Another nice service is a free wifi hotspot that you can take with you as you walk around the city. The staff was friendly and offered good suggestions and even tolerated my attempts at elementary German with a smile. The only warning I would make is that there is a definite club scene on the Niederdorfstrasse at night which goes well into the early morning hours. If you like to sleep with your windows open to",7,"2019",5
"Hotel_Alexander","Perfect stay in Zurich","Everyone at the hotel were helpful and pleasant. The hotel was clean, breakfast was delicious. We wanted a hotel with three beds and air conditioning, Hotel Alexander had it all. The location was easy to walk to town, the river, many restaurants and shops.",7,"2019",5
"Hotel_Alexander","Fantastic hotel with exceptional service!","I was thrilled with my stay at the Hotel Alexander. The location is perfect - it’s in the heart of the old town by the river with lots of great restaurants and bars around. The lake is also a short walk away. The room was very clean and comfortable, and the breakfast was tasty. The thing that stood out to me most was the service. All of the staff went above and beyond to make sure my stay was comfortable. Luigi in particular went out of his way to help me out. I highly recommend this hotel, I would definitely stay there again!",7,"2019",5
"Hotel_Alexander","Excellent location for a good price","The hotel is right at the doorstep of the pedestrian street with all the restaurants, so an excellent location. Close to a tram stop so public transport is easy and within walking distance to the main train station. Although the hotel is small, the rooms are compact but functional and comfortable. Rooms are clean and bedding is comfortable. Reception are very helpful and friendly and the breakfasts are not expansive but give a reasonable variety of choices for a buffet style breakfast. Moderately priced hotel and well worth considering.",7,"2019",4
"Hotel_Alexander","Great location, breakfast and service","The location is fantastic, 5 blocks from the train station and right in the canter of the old town. You can walk everywhere. The rooms are not big but confortable and great air conditioning. Our room in the 2nd floor was ideal since the breakfast room is on the same floor. The beakfast selection was good and they bring the coffee to your table therefore you don't have to make a line. Plenty of restaurants are next to the hotel including an inexpensive pizza, pasta and ice cream shop next door. On the other side is also a fine restaurant with good food (Alexis). The hotel is on a pedestrian only street one block from the river promenade, All of the reception and service personnel were great and attentive. Check in was very quick and efficient. One of the receptionist,",7,"2019",5
"Hotel_Alexander","Great location","This hotel was terrific. We stayed three nights. It is clean, staff is friendly and the beds are comfortable. The location is terrific for seeing all the sights, close to train station if you are traveling by train or taking a day trip There are many restaurants within short walking distance. And there are many bars in the area also",7,"2019",5
"Hotel_Alexander","location location location!","The location could not be any better. It is a few minutes by foot from the main train station. The directions from the website were very easy to follow. The hotel is a small boutique hotel in the heart of old town. Despite being in the old town, it was actually quiet at night and were able to sleep comfortably. The breakfast was also very good. You can walk to the new town across the bridge in a few minutes. The lake is 10 minutes away. There is so much to do and explore within walking distance from this hotel. The room was clean and was a good size. They leave Toberlone on your pillow! Such a nice welcome to Zurich. No complaints. Free Wifi. Front desk was incredibly helpful. One of our travels needed some medication and the front desk directed us to a small",6,"2019",5
"Hotel_Alexander","Historic hotel, in the heart of old Zurich","We arrived too early to access our room, but they were happy to store our bags while we went out to wander. When we came back they had the room ready. This is a standard room, set up for twin beds with a double and single so they met my request. There is also a shower which I had requested. The room is not overlarge but big enough, being on the 4th floor the window is in a sort of gable. The double bed is pushed against one wall, but there is a desk/ ledge/ computer desk running the full length of the room under the window. It is all quite light and airy. Like most other hotels in Switzerland the room is a little warm for our liking but with a window open it is satisfactory. Breakfast is continental and no different to all other breakfasts we have had in Switzerland,",6,"2019",4
"Hotel_Alexander","Brilliant location","This hotel is a short walk from everywhere in Zurich. Lots of bars and restaurants nearby make it a perfect base for a visit. Staff were excellent, the r we had was exceptionally clean and the breakfast was enough for the day.",6,"2019",5
